"Year","Period","State","State ANSI","Data Item","Domain","Value","Chemical","Chemical_Code","Chemical_Code_num","Chemical_Code_str"
2018,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",125000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",0,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NORTH CAROLINA","37","$","TOTAL",0,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",0,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NORTH CAROLINA","37","TONS","TOTAL",0,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",125000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","OREGON","41","$","TOTAL",11687000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","OREGON","41","CWT","TOTAL",110000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","OREGON","41","CWT","TOTAL",700,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","OREGON","41","CWT","TOTAL",109300,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","WASHINGTON","53","$","TOTAL",9167000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","WASHINGTON","53","CWT","TOTAL",86100,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","WASHINGTON","53","CWT","TOTAL",300,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","WASHINGTON","53","CWT","TOTAL",85800,NA,NA,NA,NA
2017,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL",103,NA,NA,NA,NA
2017,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL",123,NA,NA,NA,NA
2017,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL",35,NA,NA,NA,NA
2017,"MARKETING YEAR","CALIFORNIA","06","$ / TON","TOTAL",645,NA,NA,NA,NA
2017,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL",140,NA,NA,NA,NA
2017,"MARKETING YEAR","NEW YORK","36","$ / CWT","TOTAL",229,NA,NA,NA,NA
2017,"MARKETING YEAR","NORTH CAROLINA","37","$ / CWT","TOTAL",166,NA,NA,NA,NA
2017,"MARKETING YEAR","NORTH CAROLINA","37","$ / CWT","TOTAL",168,NA,NA,NA,NA
2017,"MARKETING YEAR","NORTH CAROLINA","37","$ / CWT","TOTAL",51.9,NA,NA,NA,NA
2017,"MARKETING YEAR","NORTH CAROLINA","37","$ / TON","TOTAL",1040,NA,NA,NA,NA
2017,"MARKETING YEAR","OREGON","41","$ / CWT","TOTAL",110,NA,NA,NA,NA
2017,"MARKETING YEAR","OREGON","41","$ / CWT","TOTAL",195,NA,NA,NA,NA
2017,"MARKETING YEAR","OREGON","41","$ / CWT","TOTAL",93.5,NA,NA,NA,NA
2017,"MARKETING YEAR","OREGON","41","$ / TON","TOTAL",1870,NA,NA,NA,NA
2017,"MARKETING YEAR","WASHINGTON","53","$ / CWT","TOTAL",107,NA,NA,NA,NA
2017,"YEAR","CALIFORNIA","06","$","TOTAL",2530903000,NA,NA,NA,NA
2017,"YEAR","CALIFORNIA","06","CWT","TOTAL",24574500,NA,NA,NA,NA
2017,"YEAR","CALIFORNIA","06","$","TOTAL",2336520000,NA,NA,NA,NA
2017,"YEAR","CALIFORNIA","06","CWT","TOTAL",18996100,NA,NA,NA,NA
2017,"YEAR","CALIFORNIA","06","CWT","TOTAL",24600,NA,NA,NA,NA
2017,"YEAR","CALIFORNIA","06","$","TOTAL",194383000,NA,NA,NA,NA
2017,"YEAR","CALIFORNIA","06","CWT","TOTAL",5553800,NA,NA,NA,NA
2017,"YEAR","CALIFORNIA","06","TONS","TOTAL",270313,NA,NA,NA,NA
2017,"YEAR","CALIFORNIA","06","CWT","TOTAL",24549900,NA,NA,NA,NA
2017,"YEAR","FLORIDA","12","$","TOTAL",299114000,NA,NA,NA,NA
2017,"YEAR","FLORIDA","12","CWT","TOTAL",2137500,NA,NA,NA,NA
2017,"YEAR","FLORIDA","12","CWT","TOTAL",0,NA,NA,NA,NA
2017,"YEAR","FLORIDA","12","CWT","TOTAL",2137500,NA,NA,NA,NA
2017,"YEAR","NEW YORK","36","$","TOTAL",10415000,NA,NA,NA,NA
2017,"YEAR","NEW YORK","36","CWT","TOTAL",46800,NA,NA,NA,NA
2017,"YEAR","NEW YORK","36","CWT","TOTAL",1300,NA,NA,NA,NA
2017,"YEAR","NEW YORK","36","CWT","TOTAL",45500,NA,NA,NA,NA
2017,"YEAR","NORTH CAROLINA","37","$","TOTAL",21308000,NA,NA,NA,NA
2017,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",135000,NA,NA,NA,NA
2017,"YEAR","NORTH CAROLINA","37","$","TOTAL",21168000,NA,NA,NA,NA
2017,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",126000,NA,NA,NA,NA
2017,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",6300,NA,NA,NA,NA
2017,"YEAR","NORTH CAROLINA","37","$","TOTAL",140000,NA,NA,NA,NA
2017,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",2700,NA,NA,NA,NA
2017,"YEAR","NORTH CAROLINA","37","TONS","TOTAL",149,NA,NA,NA,NA
2017,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",128700,NA,NA,NA,NA
2017,"YEAR","OREGON","41","$","TOTAL",22048000,NA,NA,NA,NA
2017,"YEAR","OREGON","41","CWT","TOTAL",200200,NA,NA,NA,NA
2017,"YEAR","OREGON","41","$","TOTAL",6396000,NA,NA,NA,NA
2017,"YEAR","OREGON","41","CWT","TOTAL",32800,NA,NA,NA,NA
2017,"YEAR","OREGON","41","CWT","TOTAL",0,NA,NA,NA,NA
2017,"YEAR","OREGON","41","$","TOTAL",15652000,NA,NA,NA,NA
2017,"YEAR","OREGON","41","CWT","TOTAL",167400,NA,NA,NA,NA
2017,"YEAR","OREGON","41","TONS","TOTAL",4565,NA,NA,NA,NA
2017,"YEAR","OREGON","41","CWT","TOTAL",200200,NA,NA,NA,NA
2017,"YEAR","WASHINGTON","53","$","TOTAL",12025000,NA,NA,NA,NA
2017,"YEAR","WASHINGTON","53","CWT","TOTAL",114000,NA,NA,NA,NA
2017,"YEAR","WASHINGTON","53","CWT","TOTAL",1100,NA,NA,NA,NA
2017,"YEAR","WASHINGTON","53","CWT","TOTAL",112900,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","CALIFORNIA","06","$","TOTAL",1696140000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",27690000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","CALIFORNIA","06","$","TOTAL",1466190000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",22215000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",0,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","CALIFORNIA","06","$","TOTAL",229950000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",5475000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","CALIFORNIA","06","TONS","TOTAL",273750,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",27690000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","FLORIDA","12","$","TOTAL",277842000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","FLORIDA","12","CWT","TOTAL",2507000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","FLORIDA","12","CWT","TOTAL",3000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","FLORIDA","12","CWT","TOTAL",2504000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NEW YORK","36","$","TOTAL",5993000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NEW YORK","36","CWT","TOTAL",27000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NEW YORK","36","CWT","TOTAL",1000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NEW YORK","36","CWT","TOTAL",26000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NORTH CAROLINA","37","$","TOTAL",24684000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",149000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NORTH CAROLINA","37","$","TOTAL",24528000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",146000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",0,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NORTH CAROLINA","37","$","TOTAL",156000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",3000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NORTH CAROLINA","37","TONS","TOTAL",150,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",149000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","OREGON","41","$","TOTAL",9881000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","OREGON","41","CWT","TOTAL",85000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","OREGON","41","$","TOTAL",3705000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","OREGON","41","CWT","TOTAL",19000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","OREGON","41","CWT","TOTAL",2000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","OREGON","41","$","TOTAL",6176000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","OREGON","41","CWT","TOTAL",64000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","OREGON","41","TONS","TOTAL",3200,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","OREGON","41","CWT","TOTAL",83000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","WASHINGTON","53","$","TOTAL",7985000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","WASHINGTON","53","CWT","TOTAL",76000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","WASHINGTON","53","CWT","TOTAL",1000,NA,NA,NA,NA
2017,"YEAR - AUG FORECAST","WASHINGTON","53","CWT","TOTAL",75000,NA,NA,NA,NA
2016,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL",105,NA,NA,NA,NA
2016,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL",123,NA,NA,NA,NA
2016,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL",45.9,NA,NA,NA,NA
2016,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL",166,NA,NA,NA,NA
2016,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL",166,NA,NA,NA,NA
2016,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL",0,NA,NA,NA,NA
2016,"MARKETING YEAR","NEW YORK","36","$ / CWT","TOTAL",235,NA,NA,NA,NA
2016,"MARKETING YEAR","NEW YORK","36","$ / CWT","TOTAL",235,NA,NA,NA,NA
2016,"MARKETING YEAR","NEW YORK","36","$ / CWT","TOTAL",0,NA,NA,NA,NA
2016,"MARKETING YEAR","NORTH CAROLINA","37","$ / CWT","TOTAL",187,NA,NA,NA,NA
2016,"MARKETING YEAR","NORTH CAROLINA","37","$ / CWT","TOTAL",187,NA,NA,NA,NA
2016,"MARKETING YEAR","NORTH CAROLINA","37","$ / CWT","TOTAL",0,NA,NA,NA,NA
2016,"MARKETING YEAR","OREGON","41","$ / CWT","TOTAL",86.7,NA,NA,NA,NA
2016,"MARKETING YEAR","OREGON","41","$ / CWT","TOTAL",108,NA,NA,NA,NA
2016,"MARKETING YEAR","OREGON","41","$ / CWT","TOTAL",83,NA,NA,NA,NA
2016,"MARKETING YEAR","WASHINGTON","53","$ / CWT","TOTAL",116,NA,NA,NA,NA
2016,"MARKETING YEAR","WASHINGTON","53","$ / CWT","TOTAL",205,NA,NA,NA,NA
2016,"MARKETING YEAR","WASHINGTON","53","$ / CWT","TOTAL",88,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","$","TOTAL",2849626000,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","CWT","TOTAL",27122000,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2300,"AZOXYSTROBIN "," 128810",128810,"128810"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",4400,"BLAD "," 30006",30006,"030006"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",11000,"BOSCALID "," 128008",128008,"128008"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",222600,"CAPTAN "," 81301",81301,"081301"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",300,"CYFLUFENAMID "," 555550",555550,"555550"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",13700,"CYPRODINIL "," 288202",288202,"288202"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",20800,"FENHEXAMID "," 90209",90209,"090209"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",9200,"FLUDIOXONIL "," 71503",71503,"071503"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1000,"FLUOPYRAM "," 80302",80302,"080302"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2900,"FLUXAPYROXAD "," 138009",138009,"138009"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2300,"MEFENOXAM "," 113502",113502,"113502"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2900,"MYCLOBUTANIL "," 128857",128857,"128857"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",4500,"PENTHIOPYRAD "," 90112",90112,"090112"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",700,"POLYOXIN D ZINC SALT "," 230000",230000,"230000"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",32100,"POTASSIUM BICARBON. "," 73508",73508,"073508"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2200,"PROPICONAZOLE "," 122101",122101,"122101"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",8700,"PYRACLOSTROBIN "," 99100",99100,"099100"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",14100,"PYRIMETHANIL "," 288201",288201,"288201"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",3500,"QUINOLINE "," 55459",55459,"055459"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",637100,"SULFUR "," 77501",77501,"077501"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",600,"TETRACONAZOLE "," 120603",120603,"120603"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",6700,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1035100,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1900,"TRIFLOXYSTROBIN "," 129112",129112,"129112"
2016,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",5600,"TRIFLUMIZOLE "," 128879",128879,"128879"
2016,"YEAR","CALIFORNIA","06","LB","HERBICIDE",500,"FLUMIOXAZIN "," 129034",129034,"129034"
2016,"YEAR","CALIFORNIA","06","LB","HERBICIDE",3000,"OXYFLUORFEN "," 111601",111601,"111601"
2016,"YEAR","CALIFORNIA","06","LB","HERBICIDE",15600,"PENDIMETHALIN "," 108501",108501,"108501"
2016,"YEAR","CALIFORNIA","06","LB","HERBICIDE",19600,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",300,"ABAMECTIN "," 122804",122804,"122804"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",2500,"ACEQUINOCYL "," 6329",6329,"006329"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",3300,"ACETAMIPRID "," 99050",99050,"099050"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1500,"AZADIRACHTIN "," 121701",121701,"121701"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",6200,"BIFENAZATE "," 586",586,"000586"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",2700,"BIFENTHRIN "," 128825",128825,"128825"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1400,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",3200,"CYFLUMETOFEN "," 138831",138831,"138831"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",4600,"FENPROPATHRIN "," 127901",127901,"127901"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",4100,"FLONICAMID "," 128016",128016,"128016"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",2100,"FLUPYRADIFURONE "," 122304",122304,"122304"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1100,"HEXYTHIAZOX "," 128849",128849,"128849"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",2900,"IMIDACLOPRID "," 129099",129099,"129099"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",21100,"MALATHION "," 57701",57701,"057701"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",2500,"METHOXYFENOZIDE "," 121027",121027,"121027"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",10200,"NALED "," 34401",34401,"034401"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1700,"NEEM OIL "," 25006",25006,"025006"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",193500,"NEEM OIL, CLAR. HYD. "," 25007",25007,"025007"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",3200,"NOVALURON "," 124002",124002,"124002"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1400,"PYRETHRINS "," 69001",69001,"069001"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",2200,"SPINETORAM "," 110007",110007,"110007"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",700,"SPINOSAD "," 110003",110003,"110003"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",2900,"SPIROMESIFEN "," 24875",24875,"024875"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",700,"THIAMETHOXAM "," 60109",60109,"060109"
2016,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",279600,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","LB","OTHER",5589100,"CHLOROPICRIN "," 81501",81501,"081501"
2016,"YEAR","CALIFORNIA","06","LB","OTHER",817000,"DICHLOROPROPENE "," 29001",29001,"029001"
2016,"YEAR","CALIFORNIA","06","LB","OTHER",1600,"FLUTRIAFOL "," 128940",128940,"128940"
2016,"YEAR","CALIFORNIA","06","LB","OTHER",3000,"REYNOUTRIA SACHALINE "," 55809",55809,"055809"
2016,"YEAR","CALIFORNIA","06","LB","OTHER",6966400,NA,NA,NA,NA
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.227,"AZOXYSTROBIN "," 128810",128810,"128810"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.533,"BLAD "," 30006",30006,"030006"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.352,"BOSCALID "," 128008",128008,"128008"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",1.659,"CAPTAN "," 81301",81301,"081301"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.022,"CYFLUFENAMID "," 555550",555550,"555550"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.327,"CYPRODINIL "," 288202",288202,"288202"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.715,"FENHEXAMID "," 90209",90209,"090209"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.218,"FLUDIOXONIL "," 71503",71503,"071503"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.124,"FLUOPYRAM "," 80302",80302,"080302"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.177,"FLUXAPYROXAD "," 138009",138009,"138009"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.471,"MEFENOXAM "," 113502",113502,"113502"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.115,"MYCLOBUTANIL "," 128857",128857,"128857"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.297,"PENTHIOPYRAD "," 90112",90112,"090112"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.044,"POLYOXIN D ZINC SALT "," 230000",230000,"230000"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",2.392,"POTASSIUM BICARBON. "," 73508",73508,"073508"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.112,"PROPICONAZOLE "," 122101",122101,"122101"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.178,"PYRACLOSTROBIN "," 99100",99100,"099100"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.658,"PYRIMETHANIL "," 288201",288201,"288201"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.096,"QUINOLINE "," 55459",55459,"055459"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",3.712,"SULFUR "," 77501",77501,"077501"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.037,"TETRACONAZOLE "," 120603",120603,"120603"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.826,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.108,"TRIFLOXYSTROBIN "," 129112",129112,"129112"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.234,"TRIFLUMIZOLE "," 128879",128879,"128879"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","HERBICIDE",0.091,"FLUMIOXAZIN "," 129034",129034,"129034"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","HERBICIDE",0.467,"OXYFLUORFEN "," 111601",111601,"111601"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","HERBICIDE",1.382,"PENDIMETHALIN "," 108501",108501,"108501"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.019,"ABAMECTIN "," 122804",122804,"122804"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.294,"ACEQUINOCYL "," 6329",6329,"006329"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.124,"ACETAMIPRID "," 99050",99050,"099050"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.037,"AZADIRACHTIN "," 121701",121701,"121701"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.499,"BIFENAZATE "," 586",586,"000586"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.107,"BIFENTHRIN "," 128825",128825,"128825"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.061,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.179,"CYFLUMETOFEN "," 138831",138831,"138831"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.293,"FENPROPATHRIN "," 127901",127901,"127901"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.086,"FLONICAMID "," 128016",128016,"128016"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.182,"FLUPYRADIFURONE "," 122304",122304,"122304"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.188,"HEXYTHIAZOX "," 128849",128849,"128849"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.477,"IMIDACLOPRID "," 129099",129099,"129099"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",1.957,"MALATHION "," 57701",57701,"057701"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.173,"METHOXYFENOZIDE "," 121027",121027,"121027"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.9,"NALED "," 34401",34401,"034401"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.987,"NEEM OIL "," 25006",25006,"025006"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",5.86,"NEEM OIL, CLAR. HYD. "," 25007",25007,"025007"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.078,"NOVALURON "," 124002",124002,"124002"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.044,"PYRETHRINS "," 69001",69001,"069001"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.07,"SPINETORAM "," 110007",110007,"110007"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.09,"SPINOSAD "," 110003",110003,"110003"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.25,"SPIROMESIFEN "," 24875",24875,"024875"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.062,"THIAMETHOXAM "," 60109",60109,"060109"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","OTHER",251.559,"CHLOROPICRIN "," 81501",81501,"081501"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","OTHER",104.337,"DICHLOROPROPENE "," 29001",29001,"029001"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","OTHER",0.114,"FLUTRIAFOL "," 128940",128940,"128940"
2016,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","OTHER",0.199,"REYNOUTRIA SACHALINE "," 55809",55809,"055809"
